-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,26,26,26,33,-1,-1,-1,-1,-1,32,26,26,26,33,-1,-1,-1,-1,-1
-1,-1,-1,24,24,24,-1,-1,-1,-1,-1,-1,34,27,47,27,35,-1,-1,-1,-1,-1,34,27,47,27,35,-1,-1,-1,-1,-1
-1,-1,24,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,5,37,4,-1,-1,-1,-1,-1,-1,-1,5,37,4,-1,-1,-1,-1,-1,-1
-1,-1,24,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,24,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,7,36,6,-1,-1,-1,-1,-1,-1,-1,7,36,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,24,24,24,-1,-1,-1,-1,-1,-1,32,26,45,26,33,-1,-1,-1,-1,-1,32,26,45,26,33,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,27,27,27,35,-1,-1,-1,-1,-1,34,27,27,27,35,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
27,27,27,27,27,47,27,27,27,27,27,27,27,42,43,27,27,27,27,27,27,27,27,27,42,27,27,27,27,27,27,27
-1,-1,-1,-1,5,30,4,-1,-1,-1,-1,-1,5,28,29,4,-1,-1,-1,-1,-1,-1,-1,5,30,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,34,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,7,36,-1,-1,-1,-1,0,1,-1
-1,-1,-1,7,32,33,6,-1,-1,-1,-1,-1,-1,7,30,6,-1,-1,-1,-1,-1,-1,7,32,29,6,-1,-1,-1,2,3,-1
26,26,26,26,40,41,26,26,26,26,26,26,26,26,45,26,26,26,26,26,26,26,26,40,41,26,26,26,26,26,26,26
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
4,
32,672,10
576,672,1
416,224,1
736,160,1
